Training Loss,Test Loss
15.459828939193335,12.1161559178279
11.920282058226757,10.420730505234156
10.499745243634933,10.149870860270966
10.440648045295324,9.578211833269169
10.210985391567915,9.774216334025065
10.16638378607921,11.65732025488829
9.894889999658634,9.578561305999756
9.642038259750757,9.267651826907427
