Training Loss,Test Loss
0.9243936464602117,0.5711287376673325
0.5609897882240253,0.4936104002206222
0.4901354442973163,0.4906888805005861
0.47121333458476306,0.41935320846412494
0.4327280639943497,0.41614395056081854
0.4125607574348292,0.4190613031387329
0.40021003165297747,0.43607406123824743
0.35982815946004665,0.4002203928387683
